,1_FIT_001_PV,1_LT_001_PV,1_MV_001_STATUS,1_MV_002_STATUS,1_MV_003_STATUS,1_MV_004_STATUS,1_P_001_STATUS,1_P_002_STATUS,1_P_003_STATUS,1_P_004_STATUS,1_P_005_STATUS,1_P_006_STATUS,2_DPIT_001_PV,2_FIC_101_CO,2_FIC_101_PV,2_FIC_101_SP,2_FIC_201_CO,2_FIC_201_PV,2_FIC_201_SP,2_FIC_301_CO,2_FIC_301_PV,2_FIC_301_SP,2_FIC_401_CO,2_FIC_401_PV,2_FIC_401_SP,2_FIC_501_CO,2_FIC_501_PV,2_FIC_501_SP,2_FIC_601_CO,2_FIC_601_PV,2_FIC_601_SP,2_FIT_001_PV,2_FIT_002_PV,2_FIT_003_PV,2_FQ_101_PV,2_FQ_201_PV,2_FQ_301_PV,2_FQ_401_PV,2_FQ_501_PV,2_FQ_601_PV,2_LS_101_AH,2_LS_101_AL,2_LS_201_AH,2_LS_201_AL,2_LS_301_AH,2_LS_301_AL,2_LS_401_AH,2_LS_401_AL,2_LS_501_AH,2_LS_501_AL,2_LS_601_AH,2_LS_601_AL,2_LT_002_PV,2_MCV_007_CO,2_MCV_101_CO,2_MCV_201_CO,2_MCV_301_CO,2_MCV_401_CO,2_MCV_501_CO,2_MCV_601_CO,2_MV_003_STATUS,2_MV_004_STATUS,2_MV_005_STATUS,2_MV_006_STATUS,2_MV_009_STATUS,2_MV_101_STATUS,2_MV_201_STATUS,2_MV_301_STATUS,2_MV_401_STATUS,2_MV_501_STATUS,2_MV_601_STATUS,2_P_003_SPEED,2_P_003_STATUS,2_P_004_SPEED,2_P_004_STATUS,2_PIC_003_CO,2_PIC_003_PV,2_PIC_003_SP,2_PIT_001_PV,2_PIT_002_PV,2_PIT_003_PV,\\WIN-25J4RO10SBF\LOG_DATA\SUTD_WADI\LOG_DATA\TOTAL_CONS_REQUIRED_FLOW
0,1.9289426803588867,41.53046798706055,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2405.13,13.7029,0.179241,0.19,19.2373,0.21046399999999998,0.21,9.06046,0.15749200000000002,0.17,19.4404,0.257679,0.28,12.6585,0.426016,0.42,10.8289,0.20212,0.2,0.0,0.0,1.27005,0.179241,0.21046399999999998,0.15749200000000002,0.257679,0.426016,0.20212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.3652,0.0,10.8207,12.6134,19.4112,9.04171,19.2708,13.69,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,20.8203,2.0,-0.0112727,1.0,24.9413,1.02036,1.0,150.417,83.1109,1.02036,1.47
1,1.9289426803588867,41.53046798706055,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2405.13,13.7029,0.179241,0.19,19.2373,0.21046399999999998,0.21,9.06046,0.15749200000000002,0.17,19.4404,0.257679,0.28,12.6585,0.426016,0.42,10.8289,0.20212,0.2,0.0,0.0,1.27005,0.179241,0.21046399999999998,0.15749200000000002,0.257679,0.426016,0.20212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.3652,0.0,10.8207,12.6134,19.4112,9.04171,19.2708,13.69,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,20.8203,2.0,-0.0112727,1.0,24.9413,1.02036,1.0,150.417,83.1109,1.02036,1.47
2,1.9289426803588867,41.53046798706055,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2405.13,13.7029,0.179241,0.19,19.2373,0.21046399999999998,0.21,9.06046,0.15749200000000002,0.17,19.4404,0.257679,0.28,12.6585,0.426016,0.42,10.8289,0.20212,0.2,0.0,0.0,1.27005,0.179241,0.21046399999999998,0.15749200000000002,0.257679,0.426016,0.20212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.3652,0.0,10.8207,12.6134,19.4112,9.04171,19.2708,13.69,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,20.8203,2.0,-0.0112727,1.0,24.9413,1.02036,1.0,150.417,83.1109,1.02036,1.47
3,1.9289426803588867,41.53046798706055,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2405.13,13.7029,0.179241,0.19,19.2373,0.21046399999999998,0.21,9.06046,0.15749200000000002,0.17,19.4404,0.257679,0.28,12.6585,0.426016,0.42,10.8289,0.20212,0.2,0.0,0.0,1.27005,0.179241,0.21046399999999998,0.15749200000000002,0.257679,0.426016,0.20212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.3652,0.0,10.8207,12.6134,19.4112,9.04171,19.2708,13.69,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,20.8203,2.0,-0.0112727,1.0,24.9413,1.02036,1.0,150.417,83.1109,1.02036,1.47
4,1.9286161661148071,41.884830474853516,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2405.42,13.7834,0.180087,0.19,19.2982,0.20774,0.21,9.18505,0.158416,0.17,19.5752,0.26069699999999996,0.28,12.6344,0.42481199999999997,0.42,10.6695,0.209914,0.2,0.0,0.0,1.2700200000000001,0.180087,0.20774,0.158416,0.26069699999999996,0.42481199999999997,0.209914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.3591,0.0,10.6695,12.6344,19.5752,9.18505,19.2982,13.7834,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,20.8265,2.0,0.00245497,1.0,24.9318,1.01958,1.0,150.243,82.9586,1.01958,1.47
5,1.9286161661148071,41.884830474853516,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2405.42,13.7834,0.180087,0.19,19.2982,0.20774,0.21,9.18505,0.158416,0.17,19.5752,0.26069699999999996,0.28,12.6344,0.42481199999999997,0.42,10.6695,0.209914,0.2,0.0,0.0,1.2700200000000001,0.180087,0.20774,0.158416,0.26069699999999996,0.42481199999999997,0.209914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.3591,0.0,10.6695,12.6344,19.5752,9.18505,19.2982,13.7834,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,20.8265,2.0,0.00245497,1.0,24.9318,1.01958,1.0,150.243,82.9586,1.01958,1.47
6,1.9286161661148071,41.884830474853516,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2405.42,13.7834,0.180087,0.19,19.2982,0.20774,0.21,9.18505,0.158416,0.17,19.5752,0.26069699999999996,0.28,12.6344,0.42481199999999997,0.42,10.6695,0.209914,0.2,0.0,0.0,1.2700200000000001,0.180087,0.20774,0.158416,0.26069699999999996,0.42481199999999997,0.209914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.3591,0.0,10.6695,12.6344,19.5752,9.18505,19.2982,13.7834,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,20.8265,2.0,0.00245497,1.0,24.9318,1.01958,1.0,150.243,82.9586,1.01958,1.47
7,1.9286161661148071,41.884830474853516,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2405.42,13.7834,0.180087,0.19,19.2982,0.20774,0.21,9.18505,0.158416,0.17,19.5752,0.26069699999999996,0.28,12.6344,0.42481199999999997,0.42,10.6695,0.209914,0.2,0.0,0.0,1.2700200000000001,0.180087,0.20774,0.158416,0.26069699999999996,0.42481199999999997,0.209914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.3591,0.0,10.6695,12.6344,19.5752,9.18505,19.2982,13.7834,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,20.8265,2.0,0.00245497,1.0,24.9318,1.01958,1.0,150.243,82.9586,1.01958,1.47
8,1.9286161661148071,41.884830474853516,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2405.42,13.7834,0.180087,0.19,19.2982,0.20774,0.21,9.18505,0.158416,0.17,19.5752,0.26069699999999996,0.28,12.6344,0.42481199999999997,0.42,10.6695,0.209914,0.2,0.0,0.0,1.2700200000000001,0.180087,0.20774,0.158416,0.26069699999999996,0.42481199999999997,0.209914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.3591,0.0,10.6695,12.6344,19.5752,9.18505,19.2982,13.7834,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,20.8265,2.0,0.00245497,1.0,24.9318,1.01958,1.0,150.243,82.9586,1.01958,1.47
9,1.9286161661148071,41.884830474853516,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2405.42,13.7834,0.180087,0.19,19.2982,0.20774,0.21,9.18505,0.158416,0.17,19.5752,0.26069699999999996,0.28,12.6344,0.42481199999999997,0.42,10.6695,0.209914,0.2,0.0,0.0,1.2700200000000001,0.180087,0.20774,0.158416,0.26069699999999996,0.42481199999999997,0.209914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.3591,0.0,10.6695,12.6344,19.5752,9.18505,19.2982,13.7834,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,20.8265,2.0,0.00245497,1.0,24.9318,1.01958,1.0,150.243,82.9586,1.01958,1.47
