,PRESSURE_T1,PRESSURE_T2,PRESSURE_T3,PRESSURE_T4,PRESSURE_T5,PRESSURE_T6,PRESSURE_T7,PRESSURE_J280,PRESSURE_J269,PRESSURE_J300,PRESSURE_J256,PRESSURE_J289,PRESSURE_J415,PRESSURE_J302,PRESSURE_J306,PRESSURE_J307,PRESSURE_J317,PRESSURE_J14,PRESSURE_J422,FLOW_PU1,FLOW_PU2,FLOW_PU3,FLOW_PU4,FLOW_PU5,FLOW_PU6,FLOW_PU7,FLOW_PU8,FLOW_PU9,FLOW_PU10,FLOW_PU11,FLOW_V2,STATUS_PU1,STATUS_PU2,STATUS_PU3,STATUS_PU4,STATUS_PU5,STATUS_PU6,STATUS_PU7,STATUS_PU8,STATUS_PU9,STATUS_PU10,STATUS_PU11,STATUS_V2
0,0.8159,2.6288,3.8001,3.2560000000000002,4.5,5.5,2.7174,2.9759318828582764,35.62031555175781,27.9943,69.196,27.9541,85.6866,21.7868,100.2383,21.6755,69.3114,30.4994,29.5994,95.30948638916016,95.12065124511719,0.0,0.0,0.0,0.0,49.7982,23.1989,0.0,30.7236,0.0,76.1224,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1,0.8072,2.6986,3.6848,3.3169999999999997,4.5,5.5,2.7765,2.9759318828582764,35.62028121948242,28.0472,69.0808,28.006999999999998,85.7454,21.7841,100.2356,21.6729,69.3566,30.5498,29.6498,95.30882263183594,95.12102508544922,0.0,0.0,0.0,0.0,49.7952,23.1989,0.0,30.7092,0.0,75.6779,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
2,0.7989,2.7673,3.5696,3.3779,4.5,5.5,2.8352,2.9759318828582764,35.620243072509766,28.0995,68.9656,28.0593,85.804,21.7818,100.2332,21.6706,69.4017,30.5996,29.6996,95.30810546875,95.12142181396484,0.0,0.0,0.0,0.0,49.7919,23.1989,0.0,30.6949,0.0,75.2397,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
3,0.7912,2.8349,3.4543,3.4389,4.5,5.5,2.8937,2.9759323596954346,35.62018966674805,28.29300000000001,72.1166,28.254,87.5398,23.7206,108.9176,23.6123,72.7353,30.8004,29.9004,95.28857421875,95.12620544433594,0.0,0.0,0.0,0.0,48.9871,15.4713,0.0,30.2713,0.0,77.4895,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
4,0.8109,2.9103,3.3697,3.5799,4.5,5.5,3.0922,2.9759325981140137,35.61979675292969,28.3571,72.0319,28.3182,87.65799999999999,23.7513,108.9482,23.6432,72.8895,30.8626,29.9626,95.28096771240234,95.13047790527344,0.0,0.0,0.0,0.0,48.9584,15.4713,0.0,30.2333,0.0,77.1824,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
5,0.8307,2.9852,3.285,3.7208,4.5,5.5,3.2901,2.9759325981140137,35.61940383911133,28.421,71.9473,28.3821,87.7761,23.7822,108.979,23.6744,73.0433,30.9245,30.0245,95.27332305908203,95.13475036621094,0.0,0.0,0.0,0.0,48.9297,15.4713,0.0,30.1955,0.0,76.8783,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
6,0.8509,3.0593,3.2004,3.8615,4.5,5.5,3.4872,2.975933074951172,35.6190071105957,28.4844,71.8626,28.4455,87.8939,23.8133,109.0099,23.7058,73.1966,30.986,30.086,95.2656021118164,95.1390609741211,0.0,0.0,0.0,0.0,48.9009,15.4713,0.0,30.1579,0.0,76.5788,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
7,0.8714,3.1328,3.1157,4.0019,4.5,5.5,3.6834,2.9759325981140137,35.619537353515625,28.5102,72.3332,28.4712,87.8454,23.4967,107.4172,23.3923,74.4612,31.0055,30.1055,95.27970886230469,95.13241577148438,0.0,0.0,0.0,0.0,48.9402,17.2416,0.0,29.6647,0.0,75.4205,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
8,0.8863,3.2031,3.0373,4.1352,4.5,5.5,3.926,2.9759328365325928,35.61921310424805,28.5696,72.2547,28.5307,87.9571,23.5246,107.4449,23.4206,74.6438,31.063000000000002,30.163,95.2733383178711,95.13597869873047,0.0,0.0,0.0,0.0,48.9126,17.2416,0.0,29.6158,0.0,75.1075,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
9,0.9017,3.2724,2.9588,4.2683,4.5,5.5,4.1671,2.975933074951172,35.61887741088867,28.6284,72.1763,28.5896,88.0683,23.5529,107.473,23.4492,74.8256,31.12,30.22,95.26687622070312,95.13959503173828,0.0,0.0,0.0,0.0,48.8848,17.2416,0.0,29.5672,0.0,74.8012,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
10,0.9173,3.3412,2.8803,4.4012,4.5,5.5,4.4075,2.975933313369751,35.61854553222656,28.686999999999998,72.0978,28.6481,88.1793,23.5814,107.5014,23.478,75.0069,31.1766,30.2766,95.2603759765625,95.14322662353516,0.0,0.0,0.0,0.0,48.8569,17.2416,0.0,29.5187,0.0,74.4983,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
11,0.9372,3.4323,2.8019,4.4287,4.5,5.5,4.6468,2.975935459136963,35.616111755371094,31.232,73.7208,31.232,69.3084,24.7403,109.8849,24.6386,76.9945,33.486999999999995,32.586999999999996,95.17819213867188,95.17760467529297,0.0,0.0,0.0,0.0,0.0,15.5431,0.0,29.2536,0.0,63.4249,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
12,0.9881,3.6003,2.7457,4.2268,4.5,5.5,4.9468,2.9759366512298584,35.614662170410156,31.6637,73.6647,31.6637,69.1065,29.2345,114.3218,29.2345,60.9138,33.9342,33.0342,95.13360595703125,95.19710540771484,0.0,0.0,0.0,0.0,0.0,15.5431,0.0,0.0,0.0,66.5842,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
