,PRESSURE_T1,PRESSURE_T2,PRESSURE_T3,PRESSURE_T4,PRESSURE_T5,PRESSURE_T6,PRESSURE_T7,PRESSURE_J280,PRESSURE_J269,PRESSURE_J300,PRESSURE_J256,PRESSURE_J289,PRESSURE_J415,PRESSURE_J302,PRESSURE_J306,PRESSURE_J307,PRESSURE_J317,PRESSURE_J14,PRESSURE_J422,FLOW_PU1,FLOW_PU2,FLOW_PU3,FLOW_PU4,FLOW_PU5,FLOW_PU6,FLOW_PU7,FLOW_PU8,FLOW_PU9,FLOW_PU10,FLOW_PU11,FLOW_V2,STATUS_PU1,STATUS_PU2,STATUS_PU3,STATUS_PU4,STATUS_PU5,STATUS_PU6,STATUS_PU7,STATUS_PU8,STATUS_PU9,STATUS_PU10,STATUS_PU11,STATUS_V2
0,0.8159,2.6288,3.8001,3.2560000000000002,4.5,5.5,2.7174,2.9747846126556396,33.82848358154297,27.9943,69.196,27.9541,85.6866,21.7868,100.2383,21.6755,69.3114,30.4994,29.5994,98.51929473876953,99.19657135009766,0.0,0.0,0.0,0.0,49.7982,23.1989,0.0,30.7236,0.0,76.1224,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1,0.8072,2.6986,3.6848000000000005,3.3169999999999997,4.5,5.5,2.7765,2.97478985786438,33.834720611572266,28.0472,69.0808,28.006999999999998,85.7454,21.7841,100.2356,21.6729,69.3566,30.5498,29.6498,98.46466827392578,99.24573516845703,0.0,0.0,0.0,0.0,49.7952,23.1989,0.0,30.7092,0.0,75.6779,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
2,0.7989,2.7673,3.5696,3.3779,4.5,5.5,2.8352,2.9747979640960693,33.838321685791016,28.0995,68.9656,28.0593,85.804,21.7818,100.2332,21.6706,69.4017,30.5996,29.6996,98.39948272705078,99.25519561767578,0.0,0.0,0.0,0.0,49.7919,23.1989,0.0,30.6949,0.0,75.2397,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
3,0.7912,2.8349,3.4543,3.4389000000000003,4.5,5.5,2.8937,2.9749631881713867,34.396236419677734,28.29300000000001,72.1166,28.254,87.5398,23.7206,108.9176,23.612300000000005,72.7353,30.8004,29.9004,97.1570816040039,97.17105102539062,0.0,0.0,0.0,0.0,48.9871,15.4713,0.0,30.2713,0.0,77.4895,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
4,0.8109,2.9103,3.3697,3.5799,4.5,5.5,3.0922,2.975001335144043,34.344669342041016,28.3571,72.0319,28.3182,87.65799999999999,23.7513,108.9482,23.643200000000004,72.8895,30.8626,29.9626,97.27791595458984,96.61004638671875,0.0,0.0,0.0,0.0,48.9584,15.4713,0.0,30.2333,0.0,77.1824,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
5,0.8307,2.9852,3.285,3.7208,4.5,5.5,3.2901,2.97505259513855,34.267818450927734,28.421,71.9473,28.3821,87.7761,23.7822,108.979,23.6744,73.0433,30.9245,30.0245,97.44096374511719,95.78917694091797,0.0,0.0,0.0,0.0,48.9297,15.4713,0.0,30.1955,0.0,76.8783,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
6,0.8509,3.059299999999999,3.2004,3.8615,4.5,5.5,3.4872,2.9751203060150146,34.158668518066406,28.4844,71.8626,28.4455,87.8939,23.8133,109.0099,23.7058,73.1966,30.986,30.086,97.66126251220703,94.63538360595703,0.0,0.0,0.0,0.0,48.9009,15.4713,0.0,30.1579,0.0,76.5788,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
7,0.8713999999999998,3.1328,3.1157,4.0019,4.5,5.5,3.6834,2.975144147872925,34.043678283691406,28.5102,72.3332,28.4712,87.8454,23.4967,107.4172,23.392300000000002,74.4612,31.005499999999998,30.105499999999996,97.98246002197266,94.34376525878906,0.0,0.0,0.0,0.0,48.9402,17.2416,0.0,29.6647,0.0,75.4205,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
8,0.8863000000000001,3.203099999999999,3.0373,4.1352,4.5,5.5,3.926,2.9752464294433594,33.89442825317383,28.5696,72.2547,28.5307,87.9571,23.5246,107.4449,23.4206,74.6438,31.063000000000002,30.163000000000004,98.24236297607422,92.65987396240234,0.0,0.0,0.0,0.0,48.9126,17.2416,0.0,29.6158,0.0,75.1075,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
9,0.9017,3.2724,2.9588,4.2683,4.5,5.5,4.1671,2.9753761291503906,33.70035934448242,28.6284,72.1763,28.5896,88.0683,23.5529,107.473,23.4492,74.8256,31.12,30.220000000000002,98.59269714355469,90.47035217285156,0.0,0.0,0.0,0.0,48.8848,17.2416,0.0,29.5672,0.0,74.8012,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
